State/UTs_Code,District_Code,"CD Block_Code",Town/Village_Code,Ward_Code,EB_Code,State/UTs_Name,District_Name,Level,Name,Total/Rural/Urban,"No of Households","Total Population Person","Total Population Male","Total Population Female","Population in the age group 0-6 Person","Population in the age group 0-6 Male","Population in the age group 0-6 Female","Scheduled Castes population Person","Scheduled Castes population Male","Scheduled Castes population Female","Scheduled Tribes population Person","Scheduled Tribes population Male","Scheduled Tribes population Female","Literates Population Person","Literates Population Male","Literates Population Female","Illiterate Persons","Illiterate Male","Illiterate Female","Total Worker Population Person","Total Worker Population Male","Total Worker Population Female","Main Working Population Person","Main Working Population Male","Main Working Population Female","Main Cultivator Population Person","Main Cultivator Population Male","Main Cultivator Population Female","Main Agricultural Labourers Population Person","Main Agricultural Labourers Population Male","Main Agricultural Labourers Population Female","Main Household Industries Population Person","Main Household Industries Population Male","Main Household Industries Population Female","Main Other Workers Population Person","Main Other Workers Population Male","Main Other Workers Population Female","Marginal Worker Population Person","Marginal Worker Population Male","Marginal Worker Population Female","Marginal Cultivator Population Person","Marginal Cultivator Population Male","Marginal Cultivator Population Female","Marginal Agriculture Labourers Population Person","Marginal Agriculture Labourers Population Male","Marginal Agriculture Labourers Population Female","Marginal Household Industries Population Person","Marginal Household Industries Population Male","Marginal Household Industries Population Female","Marginal Other Workers Population Person","Marginal Other Workers Population Male","Marginal Other Workers Population Female","Marginal Worker Population 3_6 Person","Marginal Worker Population 3_6 Male","Marginal Worker Population 3_6 Female","Marginal Cultivator Population 3_6 Person","Marginal Cultivator Population 3_6 Male","Marginal Cultivator Population 3_6 Female","Marginal Agriculture Labourers Population 3_6 Person","Marginal Agriculture Labourers Population 3_6 Male","Marginal Agriculture Labourers Population 3_6 Female","Marginal Household Industries Population 3_6 Person","Marginal Household Industries Population 3_6 Male","Marginal Household Industries Population 3-6 Female","Marginal Other Workers Population Person 3_6 Person","Marginal Other Workers Population Person 3_6 Male","Marginal Other Workers Population Person 3_6 Female","Marginal Worker Population 0_3 Person","Marginal Worker Population 0_3 Male","Marginal Worker Population 0_3_Female","Marginal Cultivator Population 0_3 Person","Marginal Cultivator Population 0_3 Male","Marginal Cultivator Population 0_3_Female","Marginal Agriculture Labourers Population 0_3 Person","Marginal Agriculture Labourers Population 0_3 Male","Marginal Agriculture Labourers Population 0_3 Female","Marginal Household Industries Population 0_3 Person","Marginal Household Industries Population 0_3 Male","Marginal Household Industries Population 0_3 Female","Marginal Other Workers Population 0_3 Person","Marginal Other Workers Population 0_3 Male","Marginal Other Workers Population 0_3 Female","Non Working Population Person","Non Working Population Male","Non Working Population Female"
29,572,0113,613206,0000,000000,KARNATAKA,Bangalore,VILLAGE,Gopasandra,Rural,168,636,311,325,43,16,27,224,109,115,0,0,0,432,241,191,204,70,134,357,184,173,343,179,164,48,47,1,48,43,5,88,1,87,159,88,71,14,5,9,0,0,0,1,1,0,4,0,4,9,4,5,14,5,9,0,0,0,1,1,0,4,0,4,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,127,152
29,572,0113,613207,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kommasandra,Rural,197,802,405,397,69,47,22,158,76,82,0,0,0,511,273,238,291,132,159,258,231,27,244,220,24,87,87,0,23,17,6,0,0,0,134,116,18,14,11,3,0,0,0,0,0,0,0,0,0,14,11,3,14,11,3,0,0,0,0,0,0,0,0,0,14,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,174,370
29,572,0113,613208,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Thigala Chowdadenahalli",Rural,938,3532,1855,1677,381,184,197,536,274,262,62,37,25,2722,1522,1200,810,333,477,1593,1220,373,1397,1098,299,109,93,16,13,9,4,50,37,13,1225,959,266,196,122,74,8,6,2,30,12,18,2,1,1,156,103,53,178,111,67,8,6,2,28,12,16,2,1,1,140,92,48,18,11,7,0,0,0,2,0,2,0,0,0,16,11,5,1939,635,1304
29,572,0113,613209,0000,000000,KARNATAKA,Bangalore,VILLAGE,Chikkavaderapura,Rural,16,44,27,17,4,2,2,6,3,3,0,0,0,34,21,13,10,6,4,29,24,5,29,24,5,2,1,1,0,0,0,0,0,0,27,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,12
29,572,0113,613210,0000,000000,KARNATAKA,Bangalore,VILLAGE,Heggondahalli,Rural,139,652,321,331,84,44,40,174,69,105,14,7,7,451,239,212,201,82,119,223,183,40,219,179,40,56,56,0,14,10,4,2,1,1,147,112,35,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,138,291
29,572,0113,613211,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Halasahalli Thippasandra",Rural,243,982,504,478,128,74,54,346,176,170,50,27,23,645,359,286,337,145,192,423,303,120,279,182,97,14,13,1,8,6,2,6,5,1,251,158,93,144,121,23,34,25,9,1,1,0,1,1,0,108,94,14,139,116,23,34,25,9,1,1,0,1,1,0,103,89,14,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,559,201,358
29,572,0113,613212,0000,000000,KARNATAKA,Bangalore,VILLAGE,Chikkanekkundi,Rural,236,929,484,445,122,71,51,262,132,130,29,15,14,575,316,259,354,168,186,375,289,86,269,198,71,17,17,0,41,22,19,5,5,0,206,154,52,106,91,15,1,1,0,39,37,2,13,10,3,53,43,10,104,90,14,1,1,0,39,37,2,13,10,3,51,42,9,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,554,195,359
29,572,0113,613213,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Nekkundi Dommasandra",Rural,336,1295,679,616,163,91,72,433,227,206,28,10,18,811,455,356,484,224,260,451,372,79,339,287,52,113,103,10,12,9,3,13,12,1,201,163,38,112,85,27,14,11,3,30,24,6,2,2,0,66,48,18,110,83,27,14,11,3,30,24,6,2,2,0,64,46,18,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,844,307,537
29,572,0113,613214,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kathriguppe,Rural,182,838,443,395,66,38,28,385,188,197,13,8,5,587,335,252,251,108,143,308,209,99,73,56,17,24,18,6,9,4,5,3,3,0,37,31,6,235,153,82,36,22,14,6,3,3,9,3,6,184,125,59,231,149,82,36,22,14,6,3,3,9,3,6,180,121,59,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,530,234,296
29,572,0113,613215,0000,000000,KARNATAKA,Bangalore,VILLAGE,Ramnaikanahalli,Rural,96,418,214,204,37,17,20,270,133,137,3,2,1,257,152,105,161,62,99,175,131,44,169,128,41,33,33,0,30,24,6,0,0,0,106,71,35,6,3,3,2,0,2,1,0,1,0,0,0,3,3,0,5,3,2,2,0,2,0,0,0,0,0,0,3,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,243,83,160
29,572,0113,613216,0000,000000,KARNATAKA,Bangalore,VILLAGE,Chambenahalli,Rural,266,1271,655,616,143,78,65,282,156,126,18,9,9,877,503,374,394,152,242,523,346,177,514,342,172,100,79,21,88,43,45,4,3,1,322,217,105,9,4,5,0,0,0,1,0,1,0,0,0,8,4,4,7,3,4,0,0,0,1,0,1,0,0,0,6,3,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,748,309,439
29,572,0113,613217,0000,000000,KARNATAKA,Bangalore,VILLAGE,Yamare,Rural,510,2184,1074,1110,270,131,139,727,348,379,26,10,16,1553,808,745,631,266,365,969,713,256,940,698,242,52,45,7,81,45,36,21,13,8,786,595,191,29,15,14,7,1,6,5,3,2,4,2,2,13,9,4,28,14,14,7,1,6,5,3,2,3,1,2,13,9,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1215,361,854
29,572,0113,613218,0000,000000,KARNATAKA,Bangalore,VILLAGE,Sompura,Rural,311,1160,596,564,154,76,78,530,270,260,6,4,2,784,442,342,376,154,222,545,398,147,511,378,133,79,73,6,136,63,73,0,0,0,296,242,54,34,20,14,0,0,0,7,3,4,0,0,0,27,17,10,34,20,14,0,0,0,7,3,4,0,0,0,27,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,198,417
29,572,0113,613219,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kadagrahara,Rural,177,720,367,353,85,47,38,183,95,88,15,7,8,466,251,215,254,116,138,391,245,146,383,241,142,122,72,50,129,70,59,0,0,0,132,99,33,8,4,4,3,0,3,1,1,0,0,0,0,4,3,1,6,3,3,3,0,3,1,1,0,0,0,0,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,329,122,207
29,572,0113,613220,0000,000000,KARNATAKA,Bangalore,VILLAGE,Chikkadunnasandra,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,572,0113,613221,0000,000000,KARNATAKA,Bangalore,VILLAGE,B.Hosahalli,Rural,288,1205,602,603,136,59,77,520,262,258,10,4,6,820,454,366,385,148,237,423,393,30,313,300,13,249,240,9,37,33,4,2,2,0,25,25,0,110,93,17,8,7,1,35,31,4,1,1,0,66,54,12,67,59,8,7,6,1,25,21,4,1,1,0,34,31,3,43,34,9,1,1,0,10,10,0,0,0,0,32,23,9,782,209,573
29,572,0113,613222,0000,000000,KARNATAKA,Bangalore,VILLAGE,Bikkanahalli,Rural,201,845,453,392,74,45,29,409,216,193,0,0,0,552,321,231,293,132,161,402,285,117,398,284,114,102,96,6,131,79,52,4,3,1,161,106,55,4,1,3,2,1,1,1,0,1,0,0,0,1,0,1,4,1,3,2,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,168,275
29,572,0113,613223,0000,000000,KARNATAKA,Bangalore,VILLAGE,Sollepura,Rural,156,678,342,336,72,37,35,246,131,115,9,6,3,477,263,214,201,79,122,271,200,71,260,194,66,98,84,14,117,78,39,0,0,0,45,32,13,11,6,5,0,0,0,8,4,4,0,0,0,3,2,1,11,6,5,0,0,0,8,4,4,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,142,265
29,572,0113,613224,0000,000000,KARNATAKA,Bangalore,VILLAGE,Handenahalli,Rural,406,1643,831,812,166,93,73,450,226,224,6,4,2,1117,612,505,526,219,307,658,533,125,506,440,66,325,310,15,15,12,3,2,2,0,164,116,48,152,93,59,1,0,1,0,0,0,1,0,1,150,93,57,152,93,59,1,0,1,0,0,0,1,0,1,150,93,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,298,687
29,572,0113,613225,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kotiganahalli,Rural,63,249,131,118,23,15,8,154,82,72,0,0,0,149,87,62,100,44,56,147,91,56,131,84,47,20,17,3,49,28,21,1,0,1,61,39,22,16,7,9,2,2,0,8,2,6,0,0,0,6,3,3,12,5,7,2,2,0,8,2,6,0,0,0,2,1,1,4,2,2,0,0,0,0,0,0,0,0,0,4,2,2,102,40,62
29,572,0113,613226,0000,000000,KARNATAKA,Bangalore,VILLAGE,Bilchikkanahalli,Rural,13,49,27,22,12,7,5,45,24,21,0,0,0,8,7,1,41,20,21,34,19,15,34,19,15,0,0,0,0,0,0,0,0,0,34,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,7
29,572,0113,613227,0000,000000,KARNATAKA,Bangalore,VILLAGE,S.Medihalli,Rural,193,797,396,401,87,48,39,230,109,121,0,0,0,507,271,236,290,125,165,387,215,172,257,201,56,120,103,17,93,63,30,9,5,4,35,30,5,130,14,116,11,4,7,13,5,8,83,1,82,23,4,19,130,14,116,11,4,7,13,5,8,83,1,82,23,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,181,229
29,572,0113,613228,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Tyayakana Halli",Rural,245,1142,635,507,100,50,50,532,275,257,2,0,2,840,501,339,302,134,168,454,326,128,299,228,71,77,65,12,25,13,12,5,3,2,192,147,45,155,98,57,15,12,3,100,58,42,0,0,0,40,28,12,151,96,55,15,12,3,99,58,41,0,0,0,37,26,11,4,2,2,0,0,0,1,0,1,0,0,0,3,2,1,688,309,379
29,572,0113,613229,0000,000000,KARNATAKA,Bangalore,VILLAGE,Byalahalli,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,572,0113,613230,0000,000000,KARNATAKA,Bangalore,VILLAGE,Adigarakallahalli,Rural,524,2915,1519,1396,422,206,216,610,307,303,16,6,10,1991,1086,905,924,433,491,922,779,143,657,566,91,156,154,2,5,4,1,5,5,0,491,403,88,265,213,52,12,11,1,15,14,1,2,1,1,236,187,49,196,161,35,12,11,1,15,14,1,2,1,1,167,135,32,69,52,17,0,0,0,0,0,0,0,0,0,69,52,17,1993,740,1253
29,572,0113,613231,0000,000000,KARNATAKA,Bangalore,VILLAGE,Billapura,Rural,644,2242,1222,1020,230,124,106,403,202,201,77,39,38,1687,967,720,555,255,300,1207,874,333,1021,751,270,164,144,20,72,51,21,6,6,0,779,550,229,186,123,63,0,0,0,10,6,4,1,1,0,175,116,59,155,105,50,0,0,0,4,4,0,0,0,0,151,101,50,31,18,13,0,0,0,6,2,4,1,1,0,24,15,9,1035,348,687
29,572,0113,613232,0000,000000,KARNATAKA,Bangalore,VILLAGE,Buragunte,Rural,205,716,375,341,78,39,39,79,34,45,11,5,6,523,298,225,193,77,116,373,242,131,343,225,118,27,24,3,9,6,3,0,0,0,307,195,112,30,17,13,6,5,1,12,6,6,0,0,0,12,6,6,26,16,10,6,5,1,12,6,6,0,0,0,8,5,3,4,1,3,0,0,0,0,0,0,0,0,0,4,1,3,343,133,210
29,572,0113,613233,0000,000000,KARNATAKA,Bangalore,VILLAGE,Ittangur,Rural,151,804,407,397,108,56,52,397,194,203,3,1,2,460,255,205,344,152,192,290,236,54,246,216,30,65,60,5,83,70,13,2,2,0,96,84,12,44,20,24,7,4,3,25,7,18,1,0,1,11,9,2,37,14,23,5,2,3,23,5,18,1,0,1,8,7,1,7,6,1,2,2,0,2,2,0,0,0,0,3,2,1,514,171,343
29,572,0113,613234,0000,000000,KARNATAKA,Bangalore,VILLAGE,Volagerekallahalli,Rural,279,1118,552,566,88,44,44,290,133,157,1,1,0,735,397,338,383,155,228,479,358,121,354,279,75,159,140,19,49,34,15,11,9,2,135,96,39,125,79,46,0,0,0,13,3,10,1,1,0,111,75,36,124,79,45,0,0,0,12,3,9,1,1,0,111,75,36,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,639,194,445
29,572,0113,613235,0000,000000,KARNATAKA,Bangalore,VILLAGE,Chikkadasarahalli,Rural,114,502,248,254,60,38,22,215,104,111,0,0,0,354,186,168,148,62,86,264,156,108,263,156,107,143,85,58,37,13,24,3,1,2,80,57,23,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,92,146
29,572,0113,613236,0000,000000,KARNATAKA,Bangalore,VILLAGE,Gonighattapura,Rural,158,767,375,392,103,52,51,451,218,233,2,1,1,464,253,211,303,122,181,358,222,136,358,222,136,99,65,34,68,26,42,4,2,2,187,129,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,153,256
29,572,0113,613237,0000,000000,KARNATAKA,Bangalore,VILLAGE,Neriga,Rural,289,1351,694,657,153,77,76,599,309,290,0,0,0,881,502,379,470,192,278,590,449,141,556,432,124,161,142,19,110,63,47,2,2,0,283,225,58,34,17,17,2,1,1,18,7,11,2,1,1,12,8,4,22,12,10,2,1,1,12,6,6,2,1,1,6,4,2,12,5,7,0,0,0,6,1,5,0,0,0,6,4,2,761,245,516
29,572,0113,613238,0000,000000,KARNATAKA,Bangalore,VILLAGE,Janthagondanahalli,Rural,158,703,348,355,68,32,36,324,151,173,0,0,0,452,243,209,251,105,146,314,216,98,245,177,68,75,69,6,28,17,11,3,2,1,139,89,50,69,39,30,5,3,2,6,2,4,1,0,1,57,34,23,31,14,17,3,1,2,5,2,3,0,0,0,23,11,12,38,25,13,2,2,0,1,0,1,1,0,1,34,23,11,389,132,257
29,572,0113,613239,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Nagen Agrahara",Rural,6,18,11,7,1,1,0,0,0,0,0,0,0,13,9,4,5,2,3,11,7,4,9,7,2,6,5,1,0,0,0,0,0,0,3,2,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3
29,572,0113,613240,0000,000000,KARNATAKA,Bangalore,VILLAGE,Seeganaikanahalli,Rural,15,55,27,28,1,0,1,30,15,15,0,0,0,39,23,16,16,4,12,17,15,2,17,15,2,10,9,1,2,1,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,12,26
29,572,0113,613241,0000,000000,KARNATAKA,Bangalore,VILLAGE,Madappanahalli,Rural,92,413,218,195,47,26,21,52,25,27,8,5,3,234,136,98,179,82,97,184,145,39,178,142,36,87,75,12,11,8,3,0,0,0,80,59,21,6,3,3,0,0,0,0,0,0,0,0,0,6,3,3,6,3,3,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,73,156
29,572,0113,613242,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Deshapande Guttahalli",Rural,13,51,26,25,7,4,3,31,16,15,0,0,0,26,15,11,25,11,14,24,17,7,24,17,7,6,6,0,15,8,7,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,18
29,572,0113,613243,0000,000000,KARNATAKA,Bangalore,VILLAGE,Banahalli,Rural,103,475,248,227,38,15,23,225,120,105,21,8,13,305,180,125,170,68,102,271,159,112,263,154,109,145,80,65,73,34,39,0,0,0,45,40,5,8,5,3,1,1,0,6,3,3,0,0,0,1,1,0,8,5,3,1,1,0,6,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,89,115
29,572,0113,613244,0000,000000,KARNATAKA,Bangalore,VILLAGE,Mugalur,Rural,330,1442,721,721,170,80,90,136,63,73,0,0,0,1002,543,459,440,178,262,557,430,127,526,417,109,157,151,6,68,41,27,5,5,0,296,220,76,31,13,18,2,1,1,22,8,14,0,0,0,7,4,3,26,9,17,1,0,1,20,7,13,0,0,0,5,2,3,5,4,1,1,1,0,2,1,1,0,0,0,2,2,0,885,291,594
29,572,0113,613245,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kugur,Rural,191,831,423,408,81,42,39,157,79,78,44,21,23,539,301,238,292,122,170,410,271,139,407,268,139,122,84,38,181,102,79,17,15,2,87,67,20,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,152,269
29,572,0113,613246,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kamanahalli,Rural,139,585,304,281,56,32,24,196,97,99,21,11,10,366,216,150,219,88,131,329,203,126,179,131,48,39,35,4,92,61,31,1,1,0,47,34,13,150,72,78,0,0,0,86,32,54,1,1,0,63,39,24,122,57,65,0,0,0,85,32,53,1,1,0,36,24,12,28,15,13,0,0,0,1,0,1,0,0,0,27,15,12,256,101,155
29,572,0113,613247,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kuthaganahalli,Rural,232,1102,563,539,118,74,44,709,363,346,0,0,0,701,391,310,401,172,229,581,328,253,69,50,19,15,12,3,0,0,0,1,1,0,53,37,16,512,278,234,85,44,41,206,94,112,1,0,1,220,140,80,286,169,117,58,33,25,125,69,56,1,0,1,102,67,35,226,109,117,27,11,16,81,25,56,0,0,0,118,73,45,521,235,286
29,572,0113,613248,0000,000000,KARNATAKA,Bangalore,VILLAGE,Doddathimmasandra,Rural,163,709,380,329,79,42,37,194,101,93,0,0,0,391,247,144,318,133,185,366,229,137,342,217,125,127,94,33,67,25,42,2,2,0,146,96,50,24,12,12,2,1,1,18,8,10,0,0,0,4,3,1,24,12,12,2,1,1,18,8,10,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,151,192
29,572,0113,613249,0000,000000,KARNATAKA,Bangalore,VILLAGE,Thindlu,Rural,253,1079,536,543,106,56,50,295,131,164,19,9,10,742,397,345,337,139,198,529,337,192,462,312,150,281,179,102,42,22,20,22,17,5,117,94,23,67,25,42,2,0,2,58,22,36,1,1,0,6,2,4,66,25,41,2,0,2,57,22,35,1,1,0,6,2,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,550,199,351
29,572,0113,613250,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Mahal Chowdadenahalli",Rural,127,591,296,295,72,37,35,225,111,114,5,2,3,397,216,181,194,80,114,248,181,67,209,163,46,87,74,13,50,40,10,4,4,0,68,45,23,39,18,21,0,0,0,32,13,19,1,0,1,6,5,1,39,18,21,0,0,0,32,13,19,1,0,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,115,228
29,572,0113,613251,0000,000000,KARNATAKA,Bangalore,VILLAGE,Gudighattanahalli,Rural,10,33,18,15,3,3,0,5,3,2,0,0,0,17,10,7,16,8,8,21,11,10,9,8,1,2,2,0,6,5,1,0,0,0,1,1,0,12,3,9,0,0,0,12,3,9,0,0,0,0,0,0,12,3,9,0,0,0,12,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,5
29,572,0113,613252,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Panditana Agrahara",Rural,193,824,424,400,134,56,78,268,135,133,0,0,0,523,302,221,301,122,179,355,249,106,352,249,103,110,101,9,139,66,73,5,2,3,98,80,18,3,0,3,0,0,0,1,0,1,0,0,0,2,0,2,3,0,3,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,175,294
29,572,0113,613253,0000,000000,KARNATAKA,Bangalore,VILLAGE,Mattanahalli,Rural,146,658,331,327,75,36,39,249,125,124,87,37,50,402,227,175,256,104,152,258,197,61,165,142,23,134,120,14,12,8,4,3,2,1,16,12,4,93,55,38,7,3,4,81,48,33,0,0,0,5,4,1,93,55,38,7,3,4,81,48,33,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,134,266
29,572,0113,613254,0000,000000,KARNATAKA,Bangalore,VILLAGE,Gollahalli,Rural,2160,7433,4631,2802,671,356,315,552,345,207,320,210,110,6236,4086,2150,1197,545,652,5151,3861,1290,4988,3755,1233,56,40,16,40,27,13,43,36,7,4849,3652,1197,163,106,57,24,7,17,3,1,2,2,2,0,134,96,38,122,72,50,22,5,17,3,1,2,0,0,0,97,66,31,41,34,7,2,2,0,0,0,0,2,2,0,37,30,7,2282,770,1512
29,572,0113,613255,0000,000000,KARNATAKA,Bangalore,VILLAGE,Veerasandra,Rural,2595,9190,5397,3793,1029,532,497,1028,589,439,340,190,150,7156,4466,2690,2034,931,1103,5726,4119,1607,5561,4004,1557,64,45,19,73,54,19,21,17,4,5403,3888,1515,165,115,50,15,7,8,6,2,4,1,1,0,143,105,38,155,107,48,13,6,7,6,2,4,1,1,0,135,98,37,10,8,2,2,1,1,0,0,0,0,0,0,8,7,1,3464,1278,2186
29,572,0113,613256,0000,000000,KARNATAKA,Bangalore,VILLAGE,Kammasandra,Rural,2749,9912,5685,4227,1216,632,584,891,489,402,162,93,69,7890,4737,3153,2022,948,1074,5267,3979,1288,4671,3624,1047,180,117,63,407,346,61,108,73,35,3976,3088,888,596,355,241,42,15,27,51,34,17,18,6,12,485,300,185,577,344,233,38,12,26,45,29,16,18,6,12,476,297,179,19,11,8,4,3,1,6,5,1,0,0,0,9,3,6,4645,1706,2939
29,572,0113,613257,0000,000000,KARNATAKA,Bangalore,VILLAGE,"Vaddara Palya",Rural,1231,4686,2835,1851,597,292,305,1666,849,817,77,37,40,3151,2155,996,1535,680,855,2675,2103,572,2487,1994,493,36,24,12,82,49,33,109,74,35,2260,1847,413,188,109,79,12,7,5,3,0,3,3,0,3,170,102,68,185,108,77,12,7,5,3,0,3,3,0,3,167,101,66,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2,2011,732,1279
29,572,0113,613258,0000,000000,KARNATAKA,Bangalore,VILLAGE,Andapura,Rural,524,1769,951,818,262,134,128,20,14,6,45,42,3,1166,653,513,603,298,305,723,588,135,655,555,100,102,91,11,20,17,3,176,161,15,357,286,71,68,33,35,7,4,3,9,2,7,15,7,8,37,20,17,57,29,28,5,3,2,9,2,7,12,7,5,31,17,14,11,4,7,2,1,1,0,0,0,3,0,3,6,3,3,1046,363,683
29,572,0113,613259,0000,000000,KARNATAKA,Bangalore,VILLAGE,Ramasagara,Rural,520,2199,1087,1112,240,126,114,765,357,408,40,25,15,1553,822,731,646,265,381,1138,667,471,840,515,325,165,106,59,53,21,32,9,7,2,613,381,232,298,152,146,15,11,4,16,5,11,13,4,9,254,132,122,291,148,143,15,11,4,15,5,10,12,4,8,249,128,121,7,4,3,0,0,0,1,0,1,1,0,1,5,4,1,1061,420,641
29,572,0113,613260,0000,000000,KARNATAKA,Bangalore,VILLAGE,Heelalige,Rural,1134,4077,2217,1860,455,230,225,694,362,332,148,87,61,3007,1742,1265,1070,475,595,2148,1452,696,1985,1360,625,138,109,29,56,29,27,49,36,13,1742,1186,556,163,92,71,11,5,6,4,3,1,3,2,1,145,82,63,137,72,65,9,5,4,3,2,1,2,1,1,123,64,59,26,20,6,2,0,2,1,1,0,1,1,0,22,18,4,1929,765,1164
29,572,0113,613261,0000,000000,KARNATAKA,Bangalore,VILLAGE,Chandapura,Rural,1240,4562,2461,2101,584,290,294,502,250,252,60,24,36,3428,1934,1494,1134,527,607,2252,1677,575,2133,1622,511,131,98,33,265,210,55,70,51,19,1667,1263,404,119,55,64,18,8,10,13,6,7,16,2,14,72,39,33,118,54,64,18,8,10,13,6,7,16,2,14,71,38,33,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2310,784,1526
