"","State.UTs_Code","District_Code","CD.Block_Code","Town.Village_Code","Ward_Code","EB_Code","State.UTs_Name","District_Name","Level","Name","Total.Rural.Urban","No.of.Households","Total.Population.Person","Total.Population.Male","Total.Population.Female","Population.in.the.age.group.0.6.Person","Population.in.the.age.group.0.6.Male","Population.in.the.age.group.0.6.Female","Scheduled.Castes.population.Person","Scheduled.Castes.population.Male","Scheduled.Castes.population.Female","Scheduled.Tribes.population.Person","Scheduled.Tribes.population.Male","Scheduled.Tribes.population.Female","Literates.Population.Person","Literates.Population.Male","Literates.Population.Female","Illiterate.Persons","Illiterate.Male","Illiterate.Female","Total.Worker.Population.Person","Total.Worker.Population.Male","Total.Worker.Population.Female","Main.Working.Population.Person","Main.Working.Population.Male","Main.Working.Population.Female","Main.Cultivator.Population.Person","Main.Cultivator.Population.Male","Main.Cultivator.Population.Female","Main.Agricultural.Labourers.Population.Person","Main.Agricultural.Labourers.Population.Male","Main.Agricultural.Labourers.Population.Female","Main.Household.Industries.Population.Person","Main.Household.Industries.Population.Male","Main.Household.Industries.Population.Female","Main.Other.Workers.Population.Person","Main.Other.Workers.Population.Male","Main.Other.Workers.Population.Female","Marginal.Worker.Population.Person","Marginal.Worker.Population.Male","Marginal.Worker.Population.Female","Marginal.Cultivator.Population.Person","Marginal.Cultivator.Population.Male","Marginal.Cultivator.Population.Female","Marginal.Agriculture.Labourers.Population.Person","Marginal.Agriculture.Labourers.Population.Male","Marginal.Agriculture.Labourers.Population.Female","Marginal.Household.Industries.Population.Person","Marginal.Household.Industries.Population.Male","Marginal.Household.Industries.Population.Female","Marginal.Other.Workers.Population.Person","Marginal.Other.Workers.Population.Male","Marginal.Other.Workers.Population.Female","Marginal.Worker.Population.3_6.Person","Marginal.Worker.Population.3_6.Male","Marginal.Worker.Population.3_6.Female","Marginal.Cultivator.Population.3_6.Person","Marginal.Cultivator.Population.3_6.Male","Marginal.Cultivator.Population.3_6.Female","Marginal.Agriculture.Labourers.Population.3_6.Person","Marginal.Agriculture.Labourers.Population.3_6.Male","Marginal.Agriculture.Labourers.Population.3_6.Female","Marginal.Household.Industries.Population.3_6.Person","Marginal.Household.Industries.Population.3_6.Male","Marginal.Household.Industries.Population.3.6.Female","Marginal.Other.Workers.Population.Person.3_6.Person","Marginal.Other.Workers.Population.Person.3_6.Male","Marginal.Other.Workers.Population.Person.3_6.Female","Marginal.Worker.Population.0_3.Person","Marginal.Worker.Population.0_3.Male","Marginal.Worker.Population.0_3_Female","Marginal.Cultivator.Population.0_3.Person","Marginal.Cultivator.Population.0_3.Male","Marginal.Cultivator.Population.0_3_Female","Marginal.Agriculture.Labourers.Population.0_3.Person","Marginal.Agriculture.Labourers.Population.0_3.Male","Marginal.Agriculture.Labourers.Population.0_3.Female","Marginal.Household.Industries.Population.0_3.Person","Marginal.Household.Industries.Population.0_3.Male","Marginal.Household.Industries.Population.0_3.Female","Marginal.Other.Workers.Population.0_3.Person","Marginal.Other.Workers.Population.0_3.Male","Marginal.Other.Workers.Population.0_3.Female","Non.Working.Population.Person","Non.Working.Population.Male","Non.Working.Population.Female","GenderEqualityRatio","BackwardClassRatio","FemaleLiteracyRatio","UnemployedRatio","FulltimeWorkerRatio","ChildLabourRatio","MarginalWorkerRatio","Cluster"
"124",29,572,110,612869,0,0,"KARNATAKA","Bangalore","VILLAGE","Thammarasanahalli","Rural",96,436,215,221,51,28,23,131,65,66,7,6,1,304,164,140,132,51,81,190,128,62,96,65,31,55,40,15,11,5,6,5,3,2,25,17,8,94,63,31,10,5,5,0,0,0,17,12,5,67,46,21,69,42,27,9,5,4,0,0,0,12,7,5,48,30,18,25,21,4,1,0,1,0,0,0,5,5,0,19,16,3,246,87,159,0.501026694045175,0.31651376146789,0.321100917431193,0.564220183486238,0.440366972477064,0.386036960985626,0.431192660550459,"3"
"125",29,572,110,612870,0,0,"KARNATAKA","Bangalore","VILLAGE","Madhugirihalli","Rural",83,405,210,195,59,28,31,0,0,0,0,0,0,251,144,107,154,66,88,214,135,79,178,114,64,128,85,43,10,6,4,0,0,0,40,23,17,36,21,15,20,13,7,8,4,4,0,0,0,8,4,4,36,21,15,20,13,7,8,4,4,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,75,116,0.487068965517241,0,0.264197530864198,0.471604938271605,0.879012345679012,0.155172413793103,0.177777777777778,"4"
"126",29,572,110,612871,0,0,"KARNATAKA","Bangalore","VILLAGE","Mavallipura","Rural",218,1000,526,474,123,65,58,259,141,118,8,4,4,727,403,324,273,123,150,387,311,76,370,296,74,143,118,25,56,37,19,14,11,3,157,130,27,17,15,2,3,2,1,1,1,0,0,0,0,13,12,1,16,14,2,3,2,1,1,1,0,0,0,0,12,11,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,613,215,398,0.47373107747106,0.267,0.324,0.613,0.74,0.0302760463045414,0.034,"4"
"127",29,572,110,612872,0,0,"KARNATAKA","Bangalore","VILLAGE","Bylakere","Rural",660,2722,1403,1319,372,199,173,532,269,263,54,27,27,1765,964,801,957,439,518,1049,850,199,990,803,187,83,73,10,42,25,17,4,4,0,861,701,160,59,47,12,10,7,3,0,0,0,3,2,1,46,38,8,50,39,11,9,6,3,0,0,0,2,1,1,39,32,7,9,8,1,1,1,0,0,0,0,1,1,0,7,6,1,1673,553,1120,0.482223658694247,0.215282880235121,0.29426891991183,0.614621601763409,0.727406318883174,0.0381383322559793,0.0433504775900073,"4"
"128",29,572,110,612873,0,0,"KARNATAKA","Bangalore","VILLAGE","Kondashetti Halli","Rural",67,305,159,146,38,20,18,130,69,61,12,8,4,182,102,80,123,57,66,95,79,16,53,43,10,35,29,6,5,3,2,1,1,0,12,10,2,42,36,6,3,0,3,5,3,2,4,4,0,30,29,1,25,22,3,1,0,1,4,2,2,1,1,0,19,19,0,17,14,3,2,0,2,1,1,0,3,3,0,11,10,1,210,80,130,0.478134110787172,0.465573770491803,0.262295081967213,0.688524590163934,0.347540983606557,0.244897959183673,0.275409836065574,"3"
"129",29,572,110,612874,0,0,"KARNATAKA","Bangalore","VILLAGE","Lingarajasagara","Rural",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476670517913737,0.307587035199294,0.279267927820327,0.531887396058932,0.804292651381293,0.118445261472293,0.131932556500842,"4"
"130",29,572,110,612875,0,0,"KARNATAKA","Bangalore","VILLAGE","Kasagattapura","Rural",655,2660,1380,1280,287,148,139,27,15,12,10,5,5,1972,1088,884,688,292,396,1037,775,262,912,704,208,41,40,1,23,20,3,19,15,4,829,629,200,125,71,54,3,2,1,16,8,8,13,3,10,93,58,35,114,62,52,3,2,1,16,8,8,13,3,10,82,49,33,11,9,2,0,0,0,0,0,0,0,0,0,11,9,2,1623,605,1018,0.481506616898541,0.0139097744360902,0.332330827067669,0.61015037593985,0.685714285714286,0.0848320325755005,0.093984962406015,"4"
"131",29,572,110,612876,0,0,"KARNATAKA","Bangalore","VILLAGE","Hurali Chikkanahalli","Rural",483,1901,990,911,189,104,85,237,117,120,60,26,34,1443,788,655,458,202,256,731,591,140,690,566,124,109,100,9,74,54,20,24,17,7,483,395,88,41,25,16,0,0,0,9,8,1,1,0,1,31,17,14,30,19,11,0,0,0,9,8,1,1,0,1,20,11,9,11,6,5,0,0,0,0,0,0,0,0,0,11,6,5,1170,399,771,0.476555023923445,0.156233561283535,0.344555497106786,0.615465544450289,0.725933719095213,0.0392344497607656,0.0431351920042083,"4"
"132",29,572,110,612877,0,0,"KARNATAKA","Bangalore","VILLAGE","Tharabana Halli","Rural",582,2161,1101,1060,216,110,106,173,91,82,205,105,100,1712,925,787,449,176,273,856,666,190,800,629,171,60,46,14,20,16,4,5,3,2,715,564,151,56,37,19,0,0,0,2,2,0,1,0,1,53,35,18,41,30,11,0,0,0,2,2,0,1,0,1,38,28,10,15,7,8,0,0,0,0,0,0,0,0,0,15,7,8,1305,435,870,0.490534286916281,0.174919018972698,0.364183248496067,0.603887089310504,0.740397963905599,0.0471182162389567,0.0518278574733919,"4"
"133",29,572,110,612878,0,0,"KARNATAKA","Bangalore","VILLAGE","Sasiveghatta","Rural",182,737,372,365,80,39,41,51,26,25,33,19,14,480,254,226,257,118,139,243,212,31,232,203,29,64,57,7,1,1,0,6,6,0,161,139,22,11,9,2,2,2,0,0,0,0,0,0,0,9,7,2,10,8,2,2,2,0,0,0,0,0,0,0,8,6,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,494,160,334,0.496940024479804,0.113975576662144,0.306648575305292,0.670284938941655,0.629579375848033,0.0269277845777234,0.0298507462686567,"4"
"134",29,572,110,612879,0,0,"KARNATAKA","Bangalore","VILLAGE","Soladevanahalli","Rural",812,2940,1877,1063,265,123,142,759,398,361,67,41,26,2270,1611,659,670,266,404,909,703,206,826,652,174,59,50,9,16,14,2,3,1,2,748,587,161,83,51,32,10,10,0,9,8,1,6,0,6,58,33,25,48,31,17,10,10,0,7,7,0,5,0,5,26,14,12,35,20,15,0,0,0,2,1,1,1,0,1,32,19,13,2031,1174,857,0.37597503900156,0.280952380952381,0.224149659863946,0.690816326530612,0.561904761904762,0.0517940717628705,0.0564625850340136,"4"
"135",29,572,110,612880,0,0,"KARNATAKA","Bangalore","VILLAGE","Kumbarahalli","Rural",357,1459,745,714,141,82,59,419,212,207,17,7,10,1087,593,494,372,152,220,563,444,119,424,335,89,55,45,10,14,9,5,2,0,2,353,281,72,139,109,30,11,6,5,4,4,0,3,2,1,121,97,24,114,90,24,11,6,5,4,4,0,2,1,1,97,79,18,25,19,6,0,0,0,0,0,0,1,1,0,24,18,6,896,301,595,0.483125,0.298834818368746,0.338588074023304,0.614119259766964,0.581220013708019,0.17375,0.190541466758053,"4"
"136",29,572,110,612881,0,0,"KARNATAKA","Bangalore","VILLAGE","Kempapura","Rural",134,566,297,269,66,33,33,130,63,67,0,0,0,431,240,191,135,57,78,170,157,13,144,132,12,19,18,1,4,4,0,1,0,1,120,110,10,26,25,1,0,0,0,2,2,0,0,0,0,24,23,1,25,24,1,0,0,0,2,2,0,0,0,0,23,22,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,396,140,256,0.477848101265823,0.229681978798587,0.337455830388693,0.699646643109541,0.508833922261484,0.0822784810126582,0.0918727915194346,"4"
"137",29,572,110,612882,0,0,"KARNATAKA","Bangalore","VILLAGE","Kalathammanahalli","Rural",151,670,336,334,88,40,48,265,126,139,5,2,3,417,227,190,253,109,144,372,227,145,355,219,136,39,27,12,52,21,31,17,11,6,247,160,87,17,8,9,3,1,2,0,0,0,0,0,0,14,7,7,15,6,9,3,1,2,0,0,0,0,0,0,12,5,7,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,298,109,189,0.503957783641161,0.402985074626866,0.283582089552239,0.444776119402985,1.05970149253731,0.0448548812664908,0.0507462686567164,"1"
"138",29,572,110,612883,0,0,"KARNATAKA","Bangalore","VILLAGE","Guniagrahara","Rural",377,1533,774,759,168,87,81,522,251,271,102,57,45,1086,592,494,447,182,265,587,443,144,571,440,131,13,10,3,3,3,0,4,1,3,551,426,125,16,3,13,3,0,3,0,0,0,0,0,0,13,3,10,7,3,4,0,0,0,0,0,0,0,0,0,7,3,4,9,0,9,3,0,3,0,0,0,0,0,0,6,0,6,946,331,615,0.493827160493827,0.407045009784736,0.322243966079583,0.617090671885192,0.744944553163731,0.0188124632569077,0.0208741030658839,"4"
"139",29,572,110,612884,0,0,"KARNATAKA","Bangalore","VILLAGE","Tarahunase","Rural",426,1864,948,916,236,119,117,585,282,303,14,9,5,1090,624,466,774,324,450,789,572,217,551,465,86,178,167,11,36,20,16,5,4,1,332,274,58,238,107,131,76,21,55,13,2,11,7,4,3,142,80,62,223,101,122,75,21,54,8,1,7,7,4,3,133,75,58,15,6,9,1,0,1,5,1,4,0,0,0,9,5,4,1075,376,699,0.491904761904762,0.321351931330472,0.25,0.576716738197425,0.591201716738197,0.226666666666667,0.255364806866953,"4"
"140",29,572,110,612885,0,0,"KARNATAKA","Bangalore","VILLAGE","Kuduragere","Rural",241,1073,676,397,97,52,45,218,121,97,96,46,50,705,487,218,368,189,179,610,512,98,587,501,86,95,64,31,58,30,28,1,1,0,433,406,27,23,11,12,0,0,0,10,3,7,1,0,1,12,8,4,22,10,12,0,0,0,10,3,7,1,0,1,11,7,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,463,164,299,0.377777777777778,0.292637465051258,0.203168685927307,0.431500465983225,1.09412861136999,0.0393162393162393,0.0428704566635601,"2"
"141",29,572,110,612886,0,0,"KARNATAKA","Bangalore","VILLAGE","Gadenahalli","Rural",122,604,318,286,59,26,33,96,48,48,22,11,11,401,237,164,203,81,122,235,196,39,164,149,15,149,135,14,4,4,0,1,1,0,10,9,1,71,47,24,2,0,2,53,36,17,4,2,2,12,9,3,69,46,23,2,0,2,52,36,16,4,2,2,11,8,3,2,1,1,0,0,0,1,0,1,0,0,0,1,1,0,369,122,247,0.481146304675716,0.195364238410596,0.271523178807947,0.610927152317881,0.543046357615894,0.214177978883861,0.235099337748344,"4"
"142",29,572,110,612887,0,0,"KARNATAKA","Bangalore","VILLAGE","Tharabanahalli","Rural",315,1294,650,644,140,63,77,391,180,211,4,1,3,905,504,401,389,146,243,628,428,200,512,382,130,103,90,13,128,77,51,11,10,1,270,205,65,116,46,70,20,5,15,53,19,34,4,2,2,39,20,19,92,40,52,15,4,11,38,15,23,3,1,2,36,20,16,24,6,18,5,1,4,15,4,11,1,1,0,3,0,3,666,222,444,0.50278940027894,0.305255023183926,0.309891808346213,0.51468315301391,0.791344667697063,0.161785216178522,0.179289026275116,"4"
"143",29,572,110,612888,0,0,"KARNATAKA","Bangalore","VILLAGE","Navarathna Agrahara","Rural",317,1506,904,602,161,93,68,400,211,189,473,246,227,1007,671,336,499,233,266,690,532,158,614,478,136,57,44,13,67,46,21,0,0,0,490,388,102,76,54,22,1,0,1,7,3,4,0,0,0,68,51,17,61,45,16,1,0,1,5,2,3,0,0,0,55,43,12,15,9,6,0,0,0,2,1,1,0,0,0,13,8,5,816,372,444,0.401919616076785,0.579681274900398,0.223107569721116,0.541832669322709,0.815405046480744,0.0911817636472705,0.100929614873838,"1"
"144",29,572,110,612889,0,0,"KARNATAKA","Bangalore","VILLAGE","Meenakunte","Rural",550,2040,1143,897,250,137,113,483,255,228,77,42,35,1479,884,595,561,259,302,885,716,169,805,668,137,89,77,12,59,33,26,86,78,8,571,480,91,80,48,32,6,3,3,23,12,11,6,3,3,45,30,15,64,35,29,5,2,3,22,11,11,5,2,3,32,20,12,16,13,3,1,1,0,1,1,0,1,1,0,13,10,3,1155,427,728,0.441048034934498,0.274509803921569,0.291666666666667,0.566176470588235,0.78921568627451,0.0698689956331878,0.0784313725490196,"4"
"145",29,572,110,612890,0,0,"KARNATAKA","Bangalore","VILLAGE","Channahalli","Rural",267,1269,595,674,153,66,87,51,21,30,1169,541,628,716,387,329,553,208,345,501,310,191,325,226,99,51,35,16,144,82,62,44,31,13,86,78,8,176,84,92,7,6,1,146,63,83,4,3,1,19,12,7,175,83,92,7,6,1,146,63,83,3,2,1,19,12,7,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,768,285,483,0.535161744022503,0.961386918833727,0.259259259259259,0.605200945626478,0.512214342001576,0.247538677918425,0.277383766745469,"1"
"146",29,572,110,612891,0,0,"KARNATAKA","Bangalore","VILLAGE","Byanahalli","Rural",102,482,255,227,52,24,28,32,17,15,393,206,187,246,157,89,236,98,138,208,151,57,99,83,16,24,19,5,11,7,4,0,0,0,64,57,7,109,68,41,5,3,2,97,62,35,0,0,0,7,3,4,105,66,39,5,3,2,97,62,35,0,0,0,3,1,2,4,2,2,0,0,0,0,0,0,0,0,0,4,2,2,274,104,170,0.47752808988764,0.881742738589212,0.184647302904564,0.568464730290456,0.410788381742739,0.408239700374532,0.452282157676349,"3"
"147",29,572,110,612892,0,0,"KARNATAKA","Bangalore","VILLAGE","Papanahalli","Rural",8,76,40,36,16,9,7,27,12,15,0,0,0,50,27,23,26,13,13,21,18,3,18,16,2,0,0,0,5,3,2,0,0,0,13,13,0,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,22,33,0.467391304347826,0.355263157894737,0.302631578947368,0.723684210526316,0.473684210526316,0.0652173913043478,0.0789473684210526,"4"
"148",29,572,110,612893,0,0,"KARNATAKA","Bangalore","VILLAGE","Thimmasandra","Rural",172,797,396,401,68,32,36,237,114,123,0,0,0,528,282,246,269,114,155,337,257,80,327,253,74,157,139,18,143,90,53,1,0,1,26,24,2,10,4,6,1,1,0,4,0,4,3,1,2,2,2,0,10,4,6,1,1,0,4,0,4,3,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,139,321,0.505202312138728,0.297365119196989,0.308657465495609,0.577164366373902,0.820577164366374,0.023121387283237,0.0250941028858218,"4"
"149",29,572,110,612894,0,0,"KARNATAKA","Bangalore","VILLAGE","Nellukunte","Rural",129,1305,925,380,44,25,19,92,51,41,8,4,4,1218,889,329,87,36,51,320,269,51,319,268,51,2,2,0,1,1,0,0,0,0,316,265,51,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,656,329,0.295774647887324,0.0766283524904215,0.252107279693487,0.754789272030651,0.488888888888889,0.00148257968865827,0.00153256704980843,"4"
"150",29,572,110,612895,0,0,"KARNATAKA","Bangalore","VILLAGE","Bettahalasur","Rural",900,3573,1817,1756,421,217,204,443,214,229,35,17,18,2610,1425,1185,963,392,571,1415,1142,273,1216,983,233,125,109,16,20,15,5,9,6,3,1062,853,209,199,159,40,1,0,1,5,5,0,0,0,0,193,154,39,167,135,32,1,0,1,5,5,0,0,0,0,161,130,31,32,24,8,0,0,0,0,0,0,0,0,0,32,24,8,2158,675,1483,0.490736104156234,0.133781136300028,0.331654072208228,0.603974251329415,0.680660509375875,0.099649474211317,0.111390987965295,"4"
"151",29,572,110,612896,0,0,"KARNATAKA","Bangalore","VILLAGE","Chokkanahalli","Rural",21,124,99,25,7,6,1,9,6,3,13,9,4,96,85,11,28,14,14,40,22,18,30,13,17,3,2,1,19,7,12,0,0,0,8,4,4,10,9,1,0,0,0,4,3,1,0,0,0,6,6,0,10,9,1,0,0,0,4,3,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,77,7,0.198473282442748,0.17741935483871,0.0887096774193548,0.67741935483871,0.483870967741935,0.152671755725191,0.161290322580645,"2"
"152",29,572,110,612897,0,0,"KARNATAKA","Bangalore","VILLAGE","Chikkajala","Rural",1640,6154,3429,2725,604,300,304,1559,796,763,226,126,100,4737,2836,1901,1417,593,824,2587,2039,548,2409,1946,463,92,88,4,21,17,4,27,14,13,2269,1827,442,178,93,85,14,3,11,3,1,2,1,0,1,160,89,71,152,81,71,13,3,10,3,1,2,1,0,1,135,77,58,26,12,14,1,0,1,0,0,0,0,0,0,25,12,13,3567,1390,2177,0.448209529446582,0.290055248618785,0.308904777380565,0.579623009424764,0.782905427364316,0.0526783071914768,0.0578485537861553,"4"
"153",29,572,110,612898,0,0,"KARNATAKA","Bangalore","VILLAGE","Maranayakana Halli","Rural",327,1272,666,606,176,98,78,734,390,344,41,21,20,817,464,353,455,202,253,593,398,195,555,384,171,27,22,5,46,21,25,1,1,0,481,340,141,38,14,24,0,0,0,9,1,8,0,0,0,29,13,16,23,11,12,0,0,0,5,1,4,0,0,0,18,10,8,15,3,12,0,0,0,4,0,4,0,0,0,11,3,8,679,268,411,0.472375690607735,0.609276729559748,0.27751572327044,0.533805031446541,0.872641509433962,0.0524861878453039,0.059748427672956,"1"
"154",29,572,110,612899,0,0,"KARNATAKA","Bangalore","VILLAGE","Doddajala","Rural",389,1660,863,797,224,126,98,320,173,147,207,110,97,1086,598,488,574,265,309,647,511,136,625,491,134,112,106,6,96,61,35,10,10,0,407,314,93,22,20,2,3,3,0,2,2,0,1,1,0,16,14,2,20,18,2,3,3,0,2,2,0,1,1,0,14,12,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1013,352,661,0.475053078556263,0.317469879518072,0.293975903614458,0.610240963855422,0.753012048192771,0.0233545647558386,0.0265060240963855,"4"
"155",29,572,110,612900,0,0,"KARNATAKA","Bangalore","VILLAGE","Settigere","Rural",216,925,481,444,108,47,61,414,197,217,35,20,15,582,343,239,343,138,205,422,298,124,355,251,104,77,67,10,97,48,49,0,0,0,181,136,45,67,47,20,3,3,0,5,3,2,1,1,0,58,40,18,33,24,9,3,3,0,4,2,2,1,1,0,25,18,7,34,23,11,0,0,0,1,1,0,0,0,0,33,22,11,503,183,320,0.488867376573088,0.485405405405405,0.258378378378378,0.543783783783784,0.767567567567568,0.1297192642788,0.144864864864865,"1"
"156",29,572,110,612901,0,0,"KARNATAKA","Bangalore","VILLAGE","Muthugada Halli","Rural",78,355,189,166,42,24,18,15,9,6,0,0,0,256,147,109,99,42,57,127,73,54,123,72,51,106,62,44,9,4,5,0,0,0,8,6,2,4,1,3,2,0,2,1,0,1,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,228,116,112,0.463476070528967,0.0422535211267606,0.307042253521127,0.642253521126761,0.692957746478873,0.0201511335012594,0.0225352112676056,"4"
"157",29,572,110,612902,0,0,"KARNATAKA","Bangalore","VILLAGE","Begur","Rural",93,434,218,216,58,27,31,0,0,0,0,0,0,279,151,128,155,67,88,159,145,14,154,142,12,56,54,2,13,11,2,5,4,1,80,73,7,5,3,2,1,1,0,1,1,0,0,0,0,3,1,2,5,3,2,1,1,0,1,1,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,73,202,0.502032520325203,0,0.294930875576037,0.633640552995392,0.709677419354839,0.0203252032520325,0.0230414746543779,"4"
"158",29,572,110,612903,0,0,"KARNATAKA","Bangalore","VILLAGE","Mylanahalli","Rural",737,3127,1969,1158,286,152,134,472,267,205,283,157,126,2285,1616,669,842,353,489,1626,1351,275,1376,1131,245,164,139,25,101,81,20,208,150,58,903,761,142,250,220,30,8,7,1,33,23,10,25,21,4,184,169,15,194,168,26,6,5,1,30,20,10,21,18,3,137,125,12,56,52,4,2,2,0,3,3,0,4,3,1,47,44,3,1501,618,883,0.378552593026663,0.241445474896067,0.213943076431084,0.48001279181324,0.880076750879437,0.146498681511866,0.159897665494084,"2"
"159",29,572,110,612904,0,0,"KARNATAKA","Bangalore","VILLAGE","Chikkanahalli","Rural",64,291,139,152,27,15,12,132,60,72,78,38,40,176,96,80,115,43,72,146,83,63,137,79,58,11,8,3,107,53,54,0,0,0,19,18,1,9,4,5,0,0,0,8,3,5,0,0,0,1,1,0,9,4,5,0,0,0,8,3,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,56,89,0.515723270440252,0.721649484536082,0.274914089347079,0.498281786941581,0.941580756013746,0.0566037735849057,0.0618556701030928,"1"
"160",29,572,110,612905,0,0,"KARNATAKA","Bangalore","VILLAGE","Boilahalli","Rural",85,392,206,186,39,20,19,2,1,1,74,39,35,222,126,96,170,80,90,196,129,67,165,109,56,94,56,38,21,14,7,0,0,0,50,39,11,31,20,11,11,4,7,14,10,4,0,0,0,6,6,0,28,17,11,11,4,7,14,10,4,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,196,77,119,0.475638051044084,0.193877551020408,0.244897959183673,0.5,0.841836734693878,0.14385150812065,0.158163265306122,"4"
"161",29,572,110,612906,0,0,"KARNATAKA","Bangalore","VILLAGE","Doddajala Amanikere","Rural",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476670517913737,0.307587035199294,0.279267927820327,0.531887396058932,0.804292651381293,0.118445261472293,0.131932556500842,"4"
"162",29,572,110,612907,0,0,"KARNATAKA","Bangalore","VILLAGE","Meesaganahalli","Rural",67,361,195,166,43,23,20,1,1,0,0,0,0,239,146,93,122,49,73,219,130,89,210,124,86,181,101,80,2,0,2,0,0,0,27,23,4,9,6,3,5,2,3,0,0,0,0,0,0,4,4,0,8,6,2,4,2,2,0,0,0,0,0,0,4,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,142,65,77,0.46039603960396,0.00277008310249307,0.257617728531856,0.393351800554017,1.16343490304709,0.0445544554455446,0.0498614958448753,"2"
"163",29,572,110,612908,0,0,"KARNATAKA","Bangalore","VILLAGE","Huttanahalli","Rural",325,1524,785,739,187,93,94,509,254,255,30,13,17,1070,605,465,454,180,274,701,501,200,636,483,153,223,164,59,96,51,45,0,0,0,317,268,49,65,18,47,12,5,7,37,4,33,1,1,0,15,8,7,62,17,45,12,5,7,37,4,33,0,0,0,13,8,5,3,1,2,0,0,0,0,0,0,1,1,0,2,0,2,823,284,539,0.486849795441262,0.353674540682415,0.30511811023622,0.54002624671916,0.834645669291339,0.075978959672706,0.0853018372703412,"4"
"164",29,572,110,612909,0,0,"KARNATAKA","Bangalore","VILLAGE","Hosahalli","Rural",315,1427,764,663,161,89,72,165,81,84,22,13,9,1033,608,425,394,156,238,706,499,207,588,476,112,188,174,14,33,18,15,2,2,0,365,282,83,118,23,95,69,10,59,4,1,3,1,0,1,44,12,32,112,19,93,68,10,58,4,1,3,1,0,1,39,8,31,6,4,2,1,0,1,0,0,0,0,0,0,5,4,1,721,265,456,0.462846347607053,0.13104414856342,0.297827610371409,0.505255781359495,0.824106517168886,0.148614609571788,0.165381920112123,"4"
"165",29,572,110,612910,0,0,"KARNATAKA","Bangalore","VILLAGE","Bilmaranahalli","Rural",94,451,224,227,40,18,22,85,42,43,283,145,138,300,174,126,151,50,101,193,125,68,177,118,59,19,16,3,11,5,6,7,4,3,140,93,47,16,7,9,1,0,1,4,2,2,0,0,0,11,5,6,14,6,8,1,0,1,2,1,1,0,0,0,11,5,6,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,258,99,159,0.507128309572301,0.815964523281596,0.279379157427938,0.572062084257206,0.784922394678492,0.065173116089613,0.0709534368070953,"1"
"166",29,572,110,612911,0,0,"KARNATAKA","Bangalore","VILLAGE","Sonnappanahalli","Rural",992,3932,2080,1852,516,259,257,1229,612,617,186,93,93,2529,1474,1055,1403,606,797,1780,1344,436,1706,1295,411,45,35,10,7,4,3,4,2,2,1650,1254,396,74,49,25,3,1,2,4,1,3,1,0,1,66,47,19,70,47,23,3,1,2,4,1,3,1,0,1,62,45,17,4,2,2,0,0,0,0,0,0,0,0,0,4,2,2,2152,736,1416,0.474145683453237,0.359867751780264,0.268311291963377,0.547304170905392,0.867751780264496,0.033273381294964,0.0376398779247202,"1"
